username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink	Unnamed: 10	Unnamed: 11
cvrogerio	2018-06-02 18:14	0	1	k				1.00302200537611E+018	https://twitter.com/cvrogerio/status/1003022005376114688		
renedourado	2018-06-02 18:12	0	1	parece bot geraldo alckmin ncompreende bom francs				1.00302151086765E+018	https://twitter.com/renedourado/status/1003021510867652608		
cvrogerio	2018-06-02 18:11	0	1	tem ter concorrncia e petrobrs precisa fazer caixa rombo deixaram s lava jato 20 bilhes devolvido				1.00302135549386E+018	https://twitter.com/cvrogerio/status/1003021355493855233		
cvrogerio	2018-06-02 18:10	0	1	tem privatizar abrir mercado bicho burro teles nensinaram nada				1.00302106050845E+018	https://twitter.com/cvrogerio/status/1003021060508454918		
cvrogerio	2018-06-02 18:09	0	1	k				1.0030208511414E+018	https://twitter.com/cvrogerio/status/1003020851141398528		
Oktablz	2018-06-02 18:06	0	13	e geraldo alckmin chamou messenger 2wcemqg				1.00302007832405E+018	https://twitter.com/Oktablz/status/1003020078324047873		
FaloFaloMuito	2018-06-02 18:06	0	0	vc merda twitterflaviomorgens tatus1003013832841859072		@geraldoalckmin		1.00302000698318E+018	https://twitter.com/FaloFaloMuito/status/1003020006983176192		
taminebb	2018-06-02 17:55	0	0	vc otrio				1.00301740069709E+018	https://twitter.com/taminebb/status/1003017400697094144		
walfredocarlos	2018-06-02 17:49	0	0	basta stf anular golpe chamar dilma volta				1.00301582242664E+018	https://twitter.com/walfredocarlos/status/1003015822426636290		
flaviomorgen	2018-06-02 17:41	193	637	psdb equipe geraldo alckmin dizem bolsonaro testatizante quanto esquerda 8ocu8p				1.00301383284186E+018	https://twitter.com/flaviomorgen/status/1003013832841859072		
Anderso99287339	2018-06-02 17:30	0	0	s brasil corruptos safados canalhas				1.00301088144849E+018	https://twitter.com/Anderso99287339/status/1003010881448488962		
Anderso99287339	2018-06-02 17:28	0	0	igual faz				1.00301040967738E+018	https://twitter.com/Anderso99287339/status/1003010409677381633		
Ihamma_1	2018-06-02 17:28	1	0	espero povo vote razq movido gracinhas candidatos populistas q nada fizeram decorrer carreira poltica votarei pq governou pas sp pt gov fed manteve estado prspero atesta competncia		@geraldoalckmin		1.00301039316867E+018	https://twitter.com/Ihamma_1/status/1003010393168666625		
ArmandoEstou	2018-06-02 17:25	1	2	entre geraldo alckmin jair bolsonaro luiz incio lula silva marina silva pra vai voto pra presidncia brasil eleies2018			#Elei	1.00300976568398E+018	https://twitter.com/ArmandoEstou/status/1003009765683982337		
mmateus78santo1	2018-06-02 17:18	0	0	vergonha cara corrupto		@geraldoalckmin		1.00300800560302E+018	https://twitter.com/mmateus78santo1/status/1003008005603020807		
MariluParreiras	2018-06-02 17:05	2	3	pedesculpas formais s putas inclulas mes et caterva menosprezar importncia ofcio envolve somente prazer nada mal carter esperma fecundou vulos		@MichelTemer @AecioNeves @geraldoalckmin @jdoriajr		1.00300458396109E+018	https://twitter.com/MariluParreiras/status/1003004583961088000		
Andre559402	2018-06-02 17:01	0	0	falou chuchu paulo preto pc psdb				1.00300375389994E+018	https://twitter.com/Andre559402/status/1003003753899937792		
RocchiNelson	2018-06-02 16:58	0	0	excelente ideia genial como ningum pensou nisso antes				1.003002948388E+018	https://twitter.com/RocchiNelson/status/1003002948387995649		
Ci30maia	2018-06-02 16:58	0	0	espero q simncoloquem nenhum poltico lugar sen				1.00300285236784E+018	https://twitter.com/Ci30maia/status/1003002852367839232		
deoooliveira	2018-06-02 16:56	0	0	verdade a				1.00300244872901E+018	https://twitter.com/deoooliveira/status/1003002448729006082		
AHC71	2018-06-02 16:55	0	0	cala boca jumento				1.00300206218195E+018	https://twitter.com/AHC71/status/1003002062181949440		
JuArantes84	2018-06-02 16:46	0	0	voces nao protegem consumidor vcs enfiam faca costas				1.00299984251011E+018	https://twitter.com/JuArantes84/status/1002999842510114816		
_iovannus	2018-06-02 16:45	0	6	bomba logo aps flerte fascismo parabenizar apolcia bh barrar masterplano geraldo alckmin manda mensagem				1.0029995432508E+018	https://twitter.com/_iovannus/status/1002999543250800641		
MarcioMorcegoBH	2018-06-02 16:44	0	0					1.00299932692949E+018	https://twitter.com/MarcioMorcegoBH/status/1002999326929489920		
mariahelenabox	2018-06-02 16:42	0	0	voc geraldo alckmin ndisse nada nada sobre privatizar elefantes brancos j at tampas tantos penduricalhos parasitas costas segundo consta nmuros arrimo ningum fala srio afff				1.00299888319318E+018	https://twitter.com/mariahelenabox/status/1002998883193184256		
bardocelta	2018-06-02 16:40	0	1	devo depreender forma psmoderna nebulosa envergonhada melindrosa declarou voto 1002868507976065024		@Sen_Cristovam		1.002998301548E+018	https://twitter.com/bardocelta/status/1002998301547999232		
mariahelenabox	2018-06-02 16:39	0	0	que man recuperacoisssima nenhumaburacnegro q ser privatizado abertura cxpreta p sabermos qtas andam doaes feitas psicopata cachaceiro meliante terrorista presidirio lullladrterrorista assassina diulllmachega j deu				1.00299808285285E+018	https://twitter.com/mariahelenabox/status/1002998082852851714		
RogerioASampaio	2018-06-02 16:37	0	1	para evitar oligoplios cartis tambm podem existir mercado aberto devem existir rgnpolticos regula				1.00299767405497E+018	https://twitter.com/RogerioASampaio/status/1002997674054967296		
edi_lson	2018-06-02 16:29	0	1	a voc desce pau geraldo alckmin aparece monte petistas apoiando voc pensando voc petista tambm				1.00299555986145E+018	https://twitter.com/edi_lson/status/1002995559861452801		
leandrofarias	2018-06-02 16:26	0	0	discursinho incompetncia ptpsdb socialistas estao mamando tempo gover evoluir nada chega mamadores estado vbolsonaro guedes ministro fazenda far brasil crescer deixou incompetentes				1.00299480165724E+018	https://twitter.com/leandrofarias/status/1002994801657237504		
djalmadias130	2018-06-02 16:24	0	0	candidato alckmin voc tomou deciscerta esse lobista jodria rico vire financiar campanha manda lascar falar est articulando passar voc trs quer ser indicado candidato presidente		@geraldoalckmin		1.00299426643885E+018	https://twitter.com/djalmadias130/status/1002994266438848512		
fleolindo	2018-06-02 16:23	0	1	por rezo todos dias pro geraldo alckmin morrer sofrendo				1.00299421489919E+018	https://twitter.com/fleolindo/status/1002994214899191808		
RODRIGORCARMONA	2018-06-02 16:21	0	0	gua molhada				1.00299360843641E+018	https://twitter.com/RODRIGORCARMONA/status/1002993608436408320		
laercioaojr	2018-06-02 16:17	0	0	geraldinho vc calado bom saia poltica vc j s ganhava spaulo porque ns paulistas tontos vc nchance alguma eleger presidente				1.00299253432553E+018	https://twitter.com/laercioaojr/status/1002992534325530625		
CarlosAraujo68	2018-06-02 16:09	0	0	pois difcil algum corre risco pagar at 10 reais litro gasolina ainda neste ano ainda achar pedro parente t certo compreender lucro lucro 22 bilhes maior governo esquerda conseguiu precisar afundar nenhuma plataforma				1.00299072506635E+018	https://twitter.com/CarlosAraujo68/status/1002990725066346497		
rbezerrademelo	2018-06-02 16:07	0	0	alianregionais pt devem ir pauta alianprioritria fran geraldo alckmin corrida presidencial mas caso tensionamento interno psdb acirre tucano npermanepreo tudo pode mudar twitterfolhapestatus 1002877165954830336				1.00299014218394E+018	https://twitter.com/rbezerrademelo/status/1002990142183936007		
valmirbaptista	2018-06-02 16:07	0	0	ent chuchu nico jeito votar lula				1.00299004386108E+018	https://twitter.com/valmirbaptista/status/1002990043861082114		
CarlosAraujo68	2018-06-02 15:52	0	1	pagpu funcionrios petrobrs funcionrios aumentou lucro pra voc reclamar disso investidor outro desses vivem procurando saco rico pra colocarem dentro boca				1.002986441E+018	https://twitter.com/CarlosAraujo68/status/1002986440999997440		
roneyarodrigues	2018-06-02 15:44	0	0	o povo parou ser gado poltico hoje informaes sabemos est respondendo corrupinquritoporque nunca pronunciou antes na hora promessa depois tacapau cidad				1.00298425550757E+018	https://twitter.com/roneyarodrigues/status/1002984255507574784		
Andre_Coelho_	2018-06-02 15:38	0	0	9hsrtw5dle		@SenadoFederal @camaradeputados @MichelTemer @MPF_PGR @geraldoalckmin @jairbolsonaro @Gen_VillasBoas @meirelles @SenadoraMarta @policiafederal @jdoriajr @cirogomes @mariadorosario @geraldomiotto @STF_oficial @Collor @dep_paulinho @depChicoAlencar @DeputadoFederal @PTnoSenado		1.00298288992615E+018	https://twitter.com/Andre_Coelho_/status/1002982889926152192		
ronaldonerisouz	2018-06-02 15:26	0	0	sei vocs fazem uma protebem legtima		@pedagios		1.00297987328203E+018	https://twitter.com/ronaldonerisouz/status/1002979873282027521		
marcospsnasc	2018-06-02 15:19	0	0	t imitando		@geraldoalckmin		1.00297808627365E+018	https://twitter.com/marcospsnasc/status/1002978086273650688		
Smith_Hays	2018-06-02 15:14	49	180	um governo socialdemocrata s serve uma coisa acalmar povo preparar terreno volta extrema esquerda s isso se deixar levar polidez flvio rocha geraldo alckmin jodoria fhc acariciar inimigo perigosssimo				1.00297683473522E+018	https://twitter.com/Smith_Hays/status/1002976834735222785		
RDuartte	2018-06-02 15:05	0	0	sr candidato proposta poltica prepetrobras		@geraldoalckmin		1.00297437946943E+018	https://twitter.com/RDuartte/status/1002974379469426693		
RDuartte	2018-06-02 15:02	0	0	os maiores investidores petrobras consumidor brasileiro paga caro produto vendido barato pases vizinhos				1.00297376209721E+018	https://twitter.com/RDuartte/status/1002973762097205250		
desinfnao	2018-06-02 15:01	0	0	sobe quer dizer h dois anos enthavia ca e hummm				1.00297348796592E+018	https://twitter.com/desinfnao/status/1002973487965921281		
rgommez	2018-06-02 15:01	0	1	privatizar j nica solu ntapem sol peneira				1.00297336939708E+018	https://twitter.com/rgommez/status/1002973369397075968		
juliacfortes	2018-06-02 14:55	0	0	sempre pensando acionistas primeiro povo segundo lugar olhe l		@geraldoalckmin		1.00297209087262E+018	https://twitter.com/juliacfortes/status/1002972090872619008		
RDuartte	2018-06-02 14:54	0	0	precisamos algum coragem defender povo ndeixar gasolina brasileira barata pases vizinhos				1.00297175763936E+018	https://twitter.com/RDuartte/status/1002971757639360512		
Fer__Martin	2018-06-02 14:53	0	0	o sistema ajustes petrobras hj est privatizada aumentos acordo c mercado internacional sobe todos dias isso bom p				1.00297137910755E+018	https://twitter.com/Fer__Martin/status/1002971379107553280		
Fer__Martin	2018-06-02 14:50	0	0	npagando conta agora nligapreser barato antes nova poltica aumentos essa forma q est hoje j igual privatizada aumentos dirios inclusive aumentou hj novo isso bom p				1.0029708503401E+018	https://twitter.com/Fer__Martin/status/1002970850340102145		
Darthmau1	2018-06-02 14:44	0	0	privatizar				1.00296924408516E+018	https://twitter.com/Darthmau1/status/1002969244085161984		
gabrielmkoerich	2018-06-02 14:42	0	0	obrigado provar ponto o presobe desde 2016				1.00296859570445E+018	https://twitter.com/gabrielmkoerich/status/1002968595704446976		
desinfnao	2018-06-02 14:39	0	0	o picol chuchu t pagando quanto pra voc mentir twitter pelo amor deus 1gp8czj9				1.00296803398657E+018	https://twitter.com/desinfnao/status/1002968033986572288		
cvrogerio	2018-06-02 14:39	0	2	k				1.00296801615239E+018	https://twitter.com/cvrogerio/status/1002968016152391680		
fabioribeiro_	2018-06-02 14:34	0	0	hipcrita golpista canalha vocs psdb iniciaram entrega petrobrs governo entreguista fhc agora colocaram temer p fazer restante trabalho sujo nadianta vir papinho nunca vencereleip presidente s golpe estacostumados				1.00296669104169E+018	https://twitter.com/fabioribeiro_/status/1002966691041693702		
IgorHPFernandes	2018-06-02 14:32	0	0	parabns sr fala solues genricas muita propriedade				1.00296627640539E+018	https://twitter.com/IgorHPFernandes/status/1002966276405387264		
marcosouza2015	2018-06-02 14:32	0	0	quebtou bunda idiota				1.00296624698658E+018	https://twitter.com/marcosouza2015/status/1002966246986575873		
Il_Scrittore	2018-06-02 14:31	0	0	alckmin esquerda direita povo mal sabe psdb pt s criados separados pq fhc lula nquiseram abrir mser presidente prol outro				1.00296589774362E+018	https://twitter.com/Il_Scrittore/status/1002965897743622145		
fabianotalini	2018-06-02 14:29	0	0	entao o diz milhoes roubados obras rodoanel norte inacabada ja custou milhoes durante governo responde falaremos roubos metro		@geraldoalckmin		1.00296543566141E+018	https://twitter.com/fabianotalini/status/1002965435661406208		
jockajr79	2018-06-02 14:26	0	0	trabalho srio incansvel respeito cidad geraldo assim ele est formando equipe competente ajudar brasil crescer novamente geraldo presidente				1.00296460046221E+018	https://twitter.com/jockajr79/status/1002964600462209026		
WORD_NEWSS	2018-06-02 14:23	7	11	geraldo alckmin toma ch homenagem parada gay				1.00296386659326E+018	https://twitter.com/WORD_NEWSS/status/1002963866593255424		
MenezesTadeu	2018-06-02 14:22	0	0	querem reabrir propinodutos				1.00296374322619E+018	https://twitter.com/MenezesTadeu/status/1002963743226191872		
imbecil16953734	2018-06-02 14:14	1	2	ta pergunta tbm faria				1.00296154385888E+018	https://twitter.com/imbecil16953734/status/1002961543858880512		
jdjvmms	2018-06-02 14:11	0	0	falou candidato dgito				1.00296094670328E+018	https://twitter.com/jdjvmms/status/1002960946703282176		
mitags	2018-06-02 14:09	2	3	vai defender populismopt emplacou empresa				1.0029603651211E+018	https://twitter.com/mitags/status/1002960365121101826		
Aninhaodc13	2018-06-02 14:08	0	1	picol chuchu derretendo prova monte baboseira escreve				1.0029601441694E+018	https://twitter.com/Aninhaodc13/status/1002960144169398273		
GonGeneroso	2018-06-02 14:05	0	0	8xmhdqxg				1.00295936860484E+018	https://twitter.com/GonGeneroso/status/1002959368604839936		
tremermijel	2018-06-02 14:01	0	0			@geraldoalckmin		1.00295849775403E+018	https://twitter.com/tremermijel/status/1002958497754025984		
gabrielmkoerich	2018-06-02 14:00	0	0	o petrleo nqueda livre h dois anos pare querer discutir fatos				1.00295824196445E+018	https://twitter.com/gabrielmkoerich/status/1002958241964453888		
FlvioHe46137215	2018-06-02 13:51	0	0	o geraldo alckmin t 10 posipesquisa ta atrs velhinho bengala				1.00295600261299E+018	https://twitter.com/FlvioHe46137215/status/1002956002612994048		
camballlll	2018-06-02 13:50	0	0	gostei vdeo youtubewztdgqd0ccgam ajor olimpio detona geraldo alckmin na cara dura durante evento		@YouTube		1.00295572738687E+018	https://twitter.com/camballlll/status/1002955727386873856		
robsonhcosta	2018-06-02 13:40	0	0	prmio coc gigante ano indivduo pingo vergonha cara				1.00295321918046E+018	https://twitter.com/robsonhcosta/status/1002953219180462080		
Fer__Martin	2018-06-02 13:30	0	0	jumento nrecebo sistema antigo aumento pagava barato a petrobras q servir brasileiro ngerar lucro p acionistas americanos vc acha q privatizar elevarem precombustveis oq vai poder ser feito vc pobre n burro tbm				1.00295047592119E+018	https://twitter.com/Fer__Martin/status/1002950475921190912		
ErErcy	2018-06-02 13:21	0	1	lucrativa bem gerida est falando governos pt certamente porque enquanto sob comando demitido caractersticas s beneficiaram empresas americanas				1.00294830353167E+018	https://twitter.com/ErErcy/status/1002948303531671552		
ErErcy	2018-06-02 13:19	4	11	recupera vocs psdb straioeiros pas entregam todos recursos estrangeiros mentem descaradamente ignorantes estrecuperando outros partidos preservaram soberania canalhas golpistas traidores				1.00294775851973E+018	https://twitter.com/ErErcy/status/1002947758519734272		
ProfFagner	2018-06-02 13:14	0	0	seu perfil est cheio fique l				1.00294658847662E+018	https://twitter.com/ProfFagner/status/1002946588476616706		
terezinha45123	2018-06-02 13:08	2	5	foi projeto criou cdigo defesa consumidor		@geraldoalckmin		1.00294512028152E+018	https://twitter.com/terezinha45123/status/1002945120281522178		
plafraia	2018-06-02 13:08	0	1	seu comunista				1.00294506151516E+018	https://twitter.com/plafraia/status/1002945061515157506		
cvrogerio	2018-06-02 13:07	0	0	burro manter estatal vc telefone hoje esquerda burra				1.00294481793087E+018	https://twitter.com/cvrogerio/status/1002944817930874882		
cvrogerio	2018-06-02 13:06	0	0	oligoplio n privatizar abrir mercado cortar concess quem abre refinaria etc				1.00294461965358E+018	https://twitter.com/cvrogerio/status/1002944619653582848		
cvrogerio	2018-06-02 13:06	0	0	onde pra sade				1.00294450328257E+018	https://twitter.com/cvrogerio/status/1002944503282569216		
YaraSilviadeSo6	2018-06-02 13:05	0	0	pqp voce nao perde oportunidade falar muitas ate d tantas falas hein pinoquio				1.00294441807944E+018	https://twitter.com/YaraSilviadeSo6/status/1002944418079440900		
cvrogerio	2018-06-02 13:05	0	0	acho precisa estudar histria matemtica economia se competncia				1.00294420832236E+018	https://twitter.com/cvrogerio/status/1002944208322355201		
cvrogerio	2018-06-02 13:03	0	0	populismo pt pagamos hoje				1.00294387014819E+018	https://twitter.com/cvrogerio/status/1002943870148194304		
cvrogerio	2018-06-02 13:02	0	0	petista cego analise nmeros pt deixou empresa petrleo endividada planeta criou maior escndalo corrupcao planeta 20 bilhes devolvido cofres somente lava jato				1.00294354933015E+018	https://twitter.com/cvrogerio/status/1002943549330153473		
cvrogerio	2018-06-02 12:57	0	0	existe concorrncia mercado				1.00294237500885E+018	https://twitter.com/cvrogerio/status/1002942375008849920		
Cooper01010111	2018-06-02 12:57	0	1	mais querendo aten se quisesse saber s pesquisar ciro2018			#Ciro2018	1.00294233306162E+018	https://twitter.com/Cooper01010111/status/1002942333061615619		
