username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
ArthurKuhn7,2018-06-02 19:12,0,0,Geraldo sempre com posicionamentos sensatos e pensando no melhor para a população. Com certeza o homem mais preparado para governar o Brasil.,,,,1.00303658294384E+018,https://twitter.com/ArthurKuhn7/status/1003036582943838208,,
ArthurKuhn7,2018-06-02 19:11,0,0,Geraldo Alckmin meu candidato para 2018.,,,,1.00303632279208E+018,https://twitter.com/ArthurKuhn7/status/1003036322792079360,,
Fer__Martin,2018-06-02 19:10,0,0,"Ignorante, pobre de direita, burro, seguidor da Globo e do mbl, paneleiro!!! Quer vender uma empresa dessa???? Abre o olho tapado!",,,,1.00303623391069E+018,https://twitter.com/Fer__Martin/status/1003036233910685696,,
Fer__Martin,2018-06-02 19:09,0,0,Em 2005 pic.twitter.com/UE5HmkIcZl,,,,1.00303595306011E+018,https://twitter.com/Fer__Martin/status/1003035953060106240,,
Fer__Martin,2018-06-02 19:09,0,0,Em 2004 pic.twitter.com/qNW1UYurAu,,,,1.00303581806216E+018,https://twitter.com/Fer__Martin/status/1003035818062163970,,
ArthurKuhn7,2018-06-02 19:08,0,0,Força Geraldo! Meu candidato.,,,,1.00303575948037E+018,https://twitter.com/ArthurKuhn7/status/1003035759480369152,,
Fer__Martin,2018-06-02 19:08,0,0,Em 2010 pic.twitter.com/K3Lq9s5sXs,,,,1.00303571550312E+018,https://twitter.com/Fer__Martin/status/1003035715503120384,,
Fer__Martin,2018-06-02 19:08,0,0,Em 2008 pic.twitter.com/ySTwj6FymB,,,,1.00303560710546E+018,https://twitter.com/Fer__Martin/status/1003035607105458176,,
ArthurKuhn7,2018-06-02 19:08,0,0,Sempre justo!!!,,,,1.00303552961568E+018,https://twitter.com/ArthurKuhn7/status/1003035529615683585,,
ArthurKuhn7,2018-06-02 19:06,0,0,Sempre dentro da lei!!!! Geraldo Presidente,,,,1.00303509906203E+018,https://twitter.com/ArthurKuhn7/status/1003035099062030336,,
ArthurKuhn7,2018-06-02 19:05,0,0,Geraldo Presidente!!!,,,,1.00303490826317E+018,https://twitter.com/ArthurKuhn7/status/1003034908263174144,,
ArthurKuhn7,2018-06-02 19:04,0,0,Atitude correta #GeraldoPresidente,,,#GeraldoPresidente,1.00303468619991E+018,https://twitter.com/ArthurKuhn7/status/1003034686199910400,,
ArthurKuhn7,2018-06-02 19:02,0,0,Está correto !!! #GeraldoPresidente,,,#GeraldoPresidente,1.0030342464187E+018,https://twitter.com/ArthurKuhn7/status/1003034246418698241,,
Eduskolll,2018-06-02 19:02,0,0,Paga eu!!!,,,,1.00303422012467E+018,https://twitter.com/Eduskolll/status/1003034220124672000,,
ArthurKuhn7,2018-06-02 19:01,0,0,"Cada dia que passa o Geraldo se mostra o candidato mais preparado para o Brasil, e por isso tem meu voto.",,,,1.00303392622981E+018,https://twitter.com/ArthurKuhn7/status/1003033926229807104,,
Ihamma_1,2018-06-02 19:00,0,0,"Para presidente vou votar em @geraldoalckmin ; para mudar o #CongressoPodre votarei nos novatos, preferencialmente nos candidatos que são agentes da @policiafederal",,@geraldoalckmin @policiafederal,#CongressoPodre,1.00303361971839E+018,https://twitter.com/Ihamma_1/status/1003033619718385664,,
ArthurKuhn7,2018-06-02 18:59,0,0,Meu candidato é #Geraldo2018,,,#Geraldo2018,1.00303344707252E+018,https://twitter.com/ArthurKuhn7/status/1003033447072522240,,
fabriciollima,2018-06-02 18:58,0,2,Doria já. Xô Chuchu!!! @geraldoalckmin,,@geraldoalckmin,,1.00303305793758E+018,https://twitter.com/fabriciollima/status/1003033057937575936,,
ArthurKuhn7,2018-06-02 18:55,0,0,Meu candidato,,,,1.00303244723846E+018,https://twitter.com/ArthurKuhn7/status/1003032447238463488,,
ArthurKuhn7,2018-06-02 18:54,0,0,Geraldo Presidente!!!,,,,1.00303223046008E+018,https://twitter.com/ArthurKuhn7/status/1003032230460084224,,
ArthurKuhn7,2018-06-02 18:53,0,0,"Parabéns Geraldo, meu voto é seu.",,,,1.0030319551334E+018,https://twitter.com/ArthurKuhn7/status/1003031955133394945,,
ArthurKuhn7,2018-06-02 18:52,0,0,"Cada dia que passa o Geraldo se mostra o candidato mais preparado para o Brasil, e por isso tem meu voto.",,,,1.00303170836572E+018,https://twitter.com/ArthurKuhn7/status/1003031708365721601,,
ArthurKuhn7,2018-06-02 18:52,0,0,Geraldo sempre com posicionamentos sensatos e pensando no melhor para a população. Com certeza o homem mais preparado para governar o Brasil.,,,,1.00303153796375E+018,https://twitter.com/ArthurKuhn7/status/1003031537963753472,,
ArthurKuhn7,2018-06-02 18:50,0,0,#GeraldoPresidente !!!,,,#GeraldoPresidente,1.00303115003251E+018,https://twitter.com/ArthurKuhn7/status/1003031150032506880,,
Ike1968,2018-06-02 18:50,0,0,Falou o esquerdoso estatizante. #privatizatudo,,,#privatizatudo,1.00303107932919E+018,https://twitter.com/Ike1968/status/1003031079329189888,,
Gilberto763012,2018-06-02 18:41,0,0,Kkkkk quando este PINÓQUIO @geraldoackmin__ tomou cafe com o povo. Seu VERME.,,@geraldoackmin__,,1.00302895989279E+018,https://twitter.com/Gilberto763012/status/1003028959892787200,,
almeidajonass,2018-06-02 18:37,0,0,"Hoje teve aniversário do meu tio aqui em casa e até a irmã do Geraldo Alckmin compareceu. Olha, eu fiquei enojado...",,,,1.00302775556134E+018,https://twitter.com/almeidajonass/status/1003027755561340928,,
arquiteturaoral,2018-06-02 18:31,0,0,Esse é o candidato que fala fala e não diz nada útil! Todos nós sabemos que o seu partido ou quadrilha é responsável também por esse país corrupto e caótico que vivemos hoje.,,,,1.00302634997454E+018,https://twitter.com/arquiteturaoral/status/1003026349974540288,,
jonathas73,2018-06-02 18:31,0,0,"sim, porém temos que fazer a @petrobras gerar emprego e retomar obras como Comperj",,@petrobras,,1.00302627620507E+018,https://twitter.com/jonathas73/status/1003026276205068288,,
fernandocluiz,2018-06-02 18:27,0,0,De novo vc ... Vai estudar. Vc precisa estudar para nao passar vergonha falando bobagem em publico.,,,,1.00302524071958E+018,https://twitter.com/fernandocluiz/status/1003025240719577088,,
cvrogerio,2018-06-02 18:24,0,1,"Vai aprender ler gráfico, interpretar números.. não adianta entrar 1 bilhão se gasta 3 bilhões...",,,,1.00302450155319E+018,https://twitter.com/cvrogerio/status/1003024501553188864,,
cvrogerio,2018-06-02 18:23,0,1,Kkkkkkk a empresa mais endividada sou superavitária onde ignorante?,,,,1.00302427804713E+018,https://twitter.com/cvrogerio/status/1003024278047133702,,
fernandocluiz,2018-06-02 18:21,0,1,Vai estudar. Vc precisa estudar para nao passar vergonha falando bobagem em publico.,,,,1.00302383689445E+018,https://twitter.com/fernandocluiz/status/1003023836894449665,,
Fer__Martin,2018-06-02 18:17,0,0,A Petrobras foi superavirataria de 2002 a 2104 sendo estatal. Lucrou bilhões e segurou o valor do combustível. Deixem de seguir o MBL. A Petrobras é para servir o brasileiro e não agradar o acionista americano.,,,,1.00302271959047E+018,https://twitter.com/Fer__Martin/status/1003022719590465536,,
cvrogerio,2018-06-02 18:14,0,1,"Kkkkkkkkkk aumentou custo idiota... Compare a Petrobrás com outras empresas do setor, ela tem maior número de funcionários para produção... É ridículo...",,,,1.00302200537611E+018,https://twitter.com/cvrogerio/status/1003022005376114688,,
renedourado,2018-06-02 18:12,0,1,Parece que o bot do Geraldo Alckmin não compreende meu bom francês pic.twitter.com/tdhQQYFRex,,,,1.00302151086765E+018,https://twitter.com/renedourado/status/1003021510867652608,,
cvrogerio,2018-06-02 18:11,0,1,Tem que ter concorrência... E a Petrobrás precisa fazer caixa pelo rombo que deixaram... Só lava a jato foram 20 bilhões devolvido...,,,,1.00302135549386E+018,https://twitter.com/cvrogerio/status/1003021355493855233,,
cvrogerio,2018-06-02 18:10,0,1,"Tem que privatizar e abrir mercado bicho burro, as teles não te ensinaram nada?",,,,1.00302106050845E+018,https://twitter.com/cvrogerio/status/1003021060508454918,,
cvrogerio,2018-06-02 18:09,0,1,Kkkkk não o dinheiro do tesouro para cobrir rombos sai do seu imposto idiota...,,,,1.0030208511414E+018,https://twitter.com/cvrogerio/status/1003020851141398528,,
Oktablz,2018-06-02 18:06,0,13,E o Geraldo Alckmin que me chamou no messenger pic.twitter.com/EeU2WCemqG,,,,1.00302007832405E+018,https://twitter.com/Oktablz/status/1003020078324047873,,
FaloFaloMuito,2018-06-02 18:06,0,0,@geraldoalckmin vc.é um merda https:// twitter.com/flaviomorgen/s tatus/1003013832841859072 …,,@geraldoalckmin,,1.00302000698318E+018,https://twitter.com/FaloFaloMuito/status/1003020006983176192,,
taminebb,2018-06-02 17:55,0,0,Vc é muito otário mesmo picolé de chuchu!,,,,1.00301740069709E+018,https://twitter.com/taminebb/status/1003017400697094144,,
walfredocarlos,2018-06-02 17:49,0,0,"É, basta o STF anular o golpe e chamar Dilma de volta.",,,,1.00301582242664E+018,https://twitter.com/walfredocarlos/status/1003015822426636290,,
flaviomorgen,2018-06-02 17:41,193,637,PSDB e equipe de Geraldo Alckmin dizem que Bolsonaro é tão estatizante quanto a esquerda. pic.twitter.com/UUjA8ocU8P,,,,1.00301383284186E+018,https://twitter.com/flaviomorgen/status/1003013832841859072,,
Anderso99287339,2018-06-02 17:30,0,0,Só se for o Brasil dos corruptos safados canalhas .,,,,1.00301088144849E+018,https://twitter.com/Anderso99287339/status/1003010881448488962,,
Anderso99287339,2018-06-02 17:28,0,0,igual ao que tu faz ?,,,,1.00301040967738E+018,https://twitter.com/Anderso99287339/status/1003010409677381633,,
Ihamma_1,2018-06-02 17:28,1,0,"Espero que o POVO vote mais com a razão do q movido por gracinhas de candidatos populistas q nada fizeram no decorrer de sua carreira política. Votarei em @geraldoalckmin pq quem governou o ""país"" SP com PT no gov fed e manteve o Estado próspero, atesta competência",,@geraldoalckmin,,1.00301039316867E+018,https://twitter.com/Ihamma_1/status/1003010393168666625,,
ArmandoEstou,2018-06-02 17:25,1,2,"Entre Geraldo Alckmin , Jair Bolsonaro, Luiz Inácio Lula da Silva ou Marina Silva, pra quem vai o seu voto pra presidência do Brasil? #Eleições2018",,,#Elei,1.00300976568398E+018,https://twitter.com/ArmandoEstou/status/1003009765683982337,,
mmateus78santo1,2018-06-02 17:18,0,0,@geraldoalckmin se fosse teria vergonha na cara seu corrupto,,@geraldoalckmin,,1.00300800560302E+018,https://twitter.com/mmateus78santo1/status/1003008005603020807,,
MariluParreiras,2018-06-02 17:05,2,3,Peço desculpas formais às putas por incluí-las como mães de @MichelTemer @AecioNeves @geraldoalckmin @jdoriajr ET CATERVA. É menosprezar a importância do ofício que envolve somente prazer e nada do MAL CARÁTER do esperma que fecundou os seus óvulos.,,@MichelTemer @AecioNeves @geraldoalckmin @jdoriajr,,1.00300458396109E+018,https://twitter.com/MariluParreiras/status/1003004583961088000,,
Andre559402,2018-06-02 17:01,0,0,falou o chuchu ! e o Paulo Preto ( PC ) do PSDB ?,,,,1.00300375389994E+018,https://twitter.com/Andre559402/status/1003003753899937792,,
RocchiNelson,2018-06-02 16:58,0,0,Excelente! Ideia genial!! Como ninguém pensou nisso antes?,,,,1.003002948388E+018,https://twitter.com/RocchiNelson/status/1003002948387995649,,
Ci30maia,2018-06-02 16:58,0,0,Espero q sim....e não coloquem nenhum político no lugar... senão ....,,,,1.00300285236784E+018,https://twitter.com/Ci30maia/status/1003002852367839232,,
deoooliveira,2018-06-02 16:56,0,0,Verdade... A,,,,1.00300244872901E+018,https://twitter.com/deoooliveira/status/1003002448729006082,,
AHC71,2018-06-02 16:55,0,0,Cala a boca seu jumento.,,,,1.00300206218195E+018,https://twitter.com/AHC71/status/1003002062181949440,,
JuArantes84,2018-06-02 16:46,0,0,Voces nao protegem o consumidor! Vcs enfiam a faca nas nossas costas!,,,,1.00299984251011E+018,https://twitter.com/JuArantes84/status/1002999842510114816,,
_iovannus,2018-06-02 16:45,0,6,"BOMBA: logo após meu flerte com o fascismo ao parabenizar a ação da polícia de BH ao barrar a masterplano, Geraldo Alckmin me manda uma mensagem! pic.twitter.com/nEWMiyQAUt",,,,1.0029995432508E+018,https://twitter.com/_iovannus/status/1002999543250800641,,
MarcioMorcegoBH,2018-06-02 16:44,0,0,pic.twitter.com/PUdnGRiozA,,,,1.00299932692949E+018,https://twitter.com/MarcioMorcegoBH/status/1002999326929489920,,
mariahelenabox,2018-06-02 16:42,0,0,"Você Geraldo Alckmin não disse nada de nada sobre privatizar esses elefantes brancos! Já estamos até as tampas de tantos penduricalhos parasitas em nossas costas! Segundo me consta não somos muros de arrimo de ninguém, fala sério! Afff !!!!!!!!!!!!",,,,1.00299888319318E+018,https://twitter.com/mariahelenabox/status/1002998883193184256,,
bardocelta,2018-06-02 16:40,0,1,"Devo depreender que essa foi a forma pós-moderna, nebulosa, envergonhada e melindrosa que o @Sen_Cristovam declarou seu voto ao picolé de chuchu Geraldo Alckmin ? Depois que rasgou sua biografia e apoiou o golpe, percebeu que lançou o Brasil num abismo sem fundo. https:// twitter.com/Sen_Cristovam/ status/1002868507976065024 …",,@Sen_Cristovam,,1.002998301548E+018,https://twitter.com/bardocelta/status/1002998301547999232,,
mariahelenabox,2018-06-02 16:39,0,0,"Que mané recuperação coisíssima nenhuma,esse buracão negro tem q ser PRIVATIZADO e com a abertura da cx.preta p sabermos a qtas andam as doações feitas pelo psicopata cachaceiro meliante terrorista presidiário lullladrão e pela terrorista assassina diulllma.Chega já deu!!!!!!!!!!",,,,1.00299808285285E+018,https://twitter.com/mariahelenabox/status/1002998082852851714,,
RogerioASampaio,2018-06-02 16:37,0,1,"Para evitar oligopólios e cartéis, que também podem existir com o mercado aberto, devem existir órgãos não políticos de regulação.",,,,1.00299767405497E+018,https://twitter.com/RogerioASampaio/status/1002997674054967296,,
edi_lson,2018-06-02 16:29,0,1,"Aí você desce o pau no Geraldo Alckmin , e a aparece um monte de petistas apoiando você, pensando que você é petista também.",,,,1.00299555986145E+018,https://twitter.com/edi_lson/status/1002995559861452801,,
leandrofarias,2018-06-02 16:26,0,0,Discursinho de incompetência... PT/PSDB socialistas que estao mamando a muito tempo no gover sem evoluir nada! Chega de mamadores do estado. Vão de bolsonaro que tem o guedes como ministro da fazenda que fará o Brasil crescer o que deixou com esses incompetentes!!,,,,1.00299480165724E+018,https://twitter.com/leandrofarias/status/1002994801657237504,,
djalmadias130,2018-06-02 16:24,0,0,"@geraldoalckmin . Candidato Alckmin você tomou uma decisão certa. Esse lobista do João Dória é rico, ele que se vire para financiar a campanha dele, manda ele se lascar, sem falar que ele está articulando para passar você para trás, ele quer ser indicado para candidato presidente",,@geraldoalckmin,,1.00299426643885E+018,https://twitter.com/djalmadias130/status/1002994266438848512,,
fleolindo,2018-06-02 16:23,0,1,Por isso rezo todos dias pro GERALDO ALCKMIN morrer sofrendo,,,,1.00299421489919E+018,https://twitter.com/fleolindo/status/1002994214899191808,,
RODRIGORCARMONA,2018-06-02 16:21,0,0,Água é molhada.,,,,1.00299360843641E+018,https://twitter.com/RODRIGORCARMONA/status/1002993608436408320,,
laercioaojr,2018-06-02 16:17,0,0,"Geraldinho, vc calado é muito bom. Saia da política . Vc já era. Só ganhava em São Paulo, porque nós, Paulistas, somos muito tontos mesmo. Vc não tem chance alguma em se eleger presidente .",,,,1.00299253432553E+018,https://twitter.com/laercioaojr/status/1002992534325530625,,
CarlosAraujo68,2018-06-02 16:09,0,0,"Pois é, difícil alguém que corre o risco de pagar até 10 Reais pelo litro da gasolina ainda neste ano e ainda achar que o Pedro Parente tá certo, compreender o lucro o lucro de 22 bilhões maior que um governo de esquerda conseguiu, sem precisar afundar nenhuma plataforma.",,,,1.00299072506635E+018,https://twitter.com/CarlosAraujo68/status/1002990725066346497,,
rbezerrademelo,2018-06-02 16:07,0,0,"Alianças regionais com o PT devem ir à pauta. Aliança prioritária de França é com Geraldo Alckmin na corrida presidencial. Mas, caso o tensionamento interno no PSDB se acirre e o tucano não permaneça no páreo, tudo pode mudar. https:// twitter.com/folhape/status /1002877165954830336 …",,,,1.00299014218394E+018,https://twitter.com/rbezerrademelo/status/1002990142183936007,,
valmirbaptista,2018-06-02 16:07,0,0,"Então, chuchu, o único jeito é votar no Lula!",,,,1.00299004386108E+018,https://twitter.com/valmirbaptista/status/1002990043861082114,,
CarlosAraujo68,2018-06-02 15:52,0,1,"Pagpu mais seus funcionários da Petrobrás, com mais funcionários e aumentou o lucro, mas pra você reclamar disso, ou é investidor, ou é outro desses que vivem procurando um saco rico pra colocarem dentro da boca.",,,,1.002986441E+018,https://twitter.com/CarlosAraujo68/status/1002986440999997440,,
roneyarodrigues,2018-06-02 15:44,0,0,O povo parou de ser gado de político! Hoje temos informações e sabemos quem está respondendo por corrupção ou inquérito...Porque nunca se pronunciou antes? Na hora e promessa! Depois taca-lhe pau no cidadão.,,,,1.00298425550757E+018,https://twitter.com/roneyarodrigues/status/1002984255507574784,,
Andre_Coelho_,2018-06-02 15:38,0,0,@SenadoFederal @camaradeputados @MichelTemer @MPF_PGR @geraldoalckmin @jairbolsonaro @Gen_VillasBoas @meirelles @SenadoraMarta @policiafederal @jdoriajr @cirogomes @mariadorosario @geraldomiotto @STF_oficial @Collor @dep_paulinho @depChicoAlencar @DeputadoFederal @PTnoSenado pic.twitter.com/9hSRTw5DLe,,@SenadoFederal @camaradeputados @MichelTemer @MPF_PGR @geraldoalckmin @jairbolsonaro @Gen_VillasBoas @meirelles @SenadoraMarta @policiafederal @jdoriajr @cirogomes @mariadorosario @geraldomiotto @STF_oficial @Collor @dep_paulinho @depChicoAlencar @DeputadoFederal @PTnoSenado,,1.00298288992615E+018,https://twitter.com/Andre_Coelho_/status/1002982889926152192,,
ronaldonerisouz,2018-06-02 15:26,0,0,Sei como vocês fazem nos@pedagios. Uma proteção bem legítima.,,@pedagios,,1.00297987328203E+018,https://twitter.com/ronaldonerisouz/status/1002979873282027521,,
marcospsnasc,2018-06-02 15:19,0,0,Tá imitando o @geraldoalckmin,,@geraldoalckmin,,1.00297808627365E+018,https://twitter.com/marcospsnasc/status/1002978086273650688,,
Smith_Hays,2018-06-02 15:14,49,180,"Um governo social-democrata só serve para UMA coisa: acalmar o povo e preparar o terreno para a volta da extrema esquerda. SÓ ISSO! Se deixar levar pela polidez de Flávio Rocha, Geraldo Alckmin , João Doria, FHC, é acariciar um inimigo perigosíssimo.",,,,1.00297683473522E+018,https://twitter.com/Smith_Hays/status/1002976834735222785,,
RDuartte,2018-06-02 15:05,0,0,Sr @geraldoalckmin como candidato qual a sua proposta para a política de preços da Petrobras ?,,@geraldoalckmin,,1.00297437946943E+018,https://twitter.com/RDuartte/status/1002974379469426693,,
RDuartte,2018-06-02 15:02,0,0,Os maiores investidores da Petrobras é o consumidor brasileiro que paga muito caro por um produto vendido muito barato aos países vizinhos.,,,,1.00297376209721E+018,https://twitter.com/RDuartte/status/1002973762097205250,,
desinfnao,2018-06-02 15:01,0,0,Sobe? Quer dizer que há dois anos então havia caído... E muito? Hummm....,,,,1.00297348796592E+018,https://twitter.com/desinfnao/status/1002973487965921281,,
rgommez,2018-06-02 15:01,0,1,Privatizar já. Única solução. Não tapem o sol com peneira.,,,,1.00297336939708E+018,https://twitter.com/rgommez/status/1002973369397075968,,
juliacfortes,2018-06-02 14:55,0,0,@geraldoalckmin sempre pensando nos acionistas em primeiro... o povo em segundo lugar... e olhe lá!,,@geraldoalckmin,,1.00297209087262E+018,https://twitter.com/juliacfortes/status/1002972090872619008,,
RDuartte,2018-06-02 14:54,0,0,Precisamos de alguém com coragem para defender o POVO. Não deixar que a gasolina brasileira seja mais barata no países vizinhos.,,,,1.00297175763936E+018,https://twitter.com/RDuartte/status/1002971757639360512,,
Fer__Martin,2018-06-02 14:53,0,0,O sistema de ajustes da Petrobras hj está como se fosse privatizada. Aumentos de acordo c mercado Internacional. Sobe todos os dias. Isso é bom p quem?,,,,1.00297137910755E+018,https://twitter.com/Fer__Martin/status/1002971379107553280,,
Fer__Martin,2018-06-02 14:50,0,0,"Não estou pagando conta agora. Não tem ligação o preço ser mais barato antes com essa nova política de aumentos. Essa forma q está hoje já é igual como se fosse privatizada, aumentos diários, inclusive aumentou hj de novo. Isso é bom p quem?",,,,1.0029708503401E+018,https://twitter.com/Fer__Martin/status/1002970850340102145,,
